Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1992-02-13 00:00:00-05:00,1.6219114347268606,1.6979385332296821,1.6219114347268606,1.6599249839782715,18506400,0.0,0.0
1992-02-14 00:00:00-05:00,1.6725960969924927,1.8499926527341206,1.6725960969924927,1.8246502876281738,3128000,0.0,0.0
1992-02-18 00:00:00-05:00,1.7993076660416343,1.8499923890287224,1.6725958585739136,1.6725958585739136,2584800,0.0,0.0
1992-02-19 00:00:00-05:00,1.6979384042214656,1.7486231327056885,1.6472536757372427,1.7486231327056885,2454400,0.0,0.0
1992-02-20 00:00:00-05:00,1.7232809604053765,1.8499927957293012,1.7232809604053765,1.7993080615997314,1304000,0.0,0.0
1992-02-21 00:00:00-05:00,1.7993077872550651,1.8499925136566162,1.7993077872550651,1.8499925136566162,616800,0.0,0.0
1992-02-24 00:00:00-05:00,1.7993081131496946,1.8753352165222168,1.7993081131496946,1.8753352165222168,772800,0.0,0.0
1992-02-25 00:00:00-05:00,1.8373213320562285,1.8753348768573919,1.8246501504558408,1.8499925136566162,517600,0.0,0.0
1992-02-26 00:00:00-05:00,1.8753349590301513,1.9006773233413696,1.8246502304077148,1.9006773233413696,851200,0.0,0.0
1992-02-27 00:00:00-05:00,1.849991767437427,1.9767035323304014,1.849991767437427,1.9513611793518066,555200,0.0,0.0
1992-02-28 00:00:00-05:00,1.9767046504550512,2.103416487022683,1.9260199158279985,2.05273175239563,1108800,0.0,0.0
1992-03-02 00:00:00-05:00,2.1034151373839958,2.1160863129104053,2.002045733172719,2.0780727863311768,873600,0.0,0.0
1992-03-03 00:00:00-05:00,2.065401505820359,2.078072680702692,1.9767032816440244,2.0020456314086914,512000,0.0,0.0
1992-03-04 00:00:00-05:00,2.002046722632188,2.052731449787433,1.9767043590545654,1.9767043590545654,163200,0.0,0.0
1992-03-05 00:00:00-05:00,2.0527315092086793,2.0527315092086793,1.9006773233413696,1.9006773233413696,707200,0.0,0.0
1992-03-06 00:00:00-05:00,1.938690869808197,1.9767044162750245,1.9006773233413696,1.9006773233413696,765600,0.0,0.0
1992-03-09 00:00:00-05:00,1.9006779380873136,1.9767050556108061,1.9006779380873136,1.93869149684906,766400,0.0,0.0
1992-03-10 00:00:00-05:00,1.9006772683216975,1.9767043590545654,1.9006772683216975,1.9767043590545654,93600,0.0,0.0
1992-03-11 00:00:00-05:00,2.0273895020697528,2.0527318708456246,1.976704764518009,1.9893759489059448,222400,0.0,0.0
1992-03-12 00:00:00-05:00,1.9767043590545654,2.052731449787433,1.9767043590545654,1.9767043590545654,89600,0.0,0.0
