Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1972-06-01 00:00:00-04:00,0.0,0.9148411029787775,0.9043055060981041,0.9095731973648071,456000,0.0,0.0
1972-06-02 00:00:00-04:00,0.9113290611559224,0.9201086163520813,0.9113290611559224,0.9201086163520813,640000,0.0,0.0
1972-06-05 00:00:00-04:00,0.9183533223052949,0.9183533223052949,0.9043058543874115,0.9078177213668823,464000,0.0,0.0
1972-06-06 00:00:00-04:00,0.9078167689281855,0.9078167689281855,0.8990370035171509,0.8990370035171509,796800,0.0,0.0
1972-06-07 00:00:00-04:00,0.8990376004841337,0.9113292373518864,0.8972817748443218,0.9095731973648071,584000,0.0,0.0
1972-06-08 00:00:00-04:00,0.9095725934021175,0.9130844566971064,0.8972811790432189,0.8990370035171509,726400,0.0,0.0
1972-06-09 00:00:00-04:00,0.9007936404712129,0.9113292373518864,0.9007936404712129,0.9095731973648071,296000,0.0,0.0
1972-06-12 00:00:00-04:00,0.9095735476829429,0.9165972816418845,0.9025498137240012,0.9078177213668823,473600,0.0,0.0
1972-06-13 00:00:00-04:00,0.9095730993939543,0.9201086951398302,0.9095730993939543,0.9165968298912048,478400,0.0,0.0
1972-06-14 00:00:00-04:00,0.9201087497422037,0.9394241169295044,0.9201087497422037,0.9359122514724731,795200,0.0,0.0
1972-06-15 00:00:00-04:00,0.9411798119544983,0.9517154068644367,0.9411798119544983,0.9411798119544983,836800,0.0,0.0
1972-06-16 00:00:00-04:00,0.9411799295893255,0.9429359694674102,0.9271324679536639,0.9306443333625793,267200,0.0,0.0
1972-06-19 00:00:00-04:00,0.9306444324014758,0.9359123382490848,0.9130851034882405,0.9236207008361816,1001600,0.0,0.0
1972-06-20 00:00:00-04:00,0.9271324806562664,0.935912251472473,0.9271324806562664,0.9359122514724731,345600,0.0,0.0
1972-06-21 00:00:00-04:00,0.9359118971616144,0.9394237612891492,0.9253763047790099,0.9271321296691895,556800,0.0,0.0
1972-06-22 00:00:00-04:00,0.9271318571908134,0.9359116221029191,0.9236199940953936,0.9341555833816528,321600,0.0,0.0
1972-06-23 00:00:00-04:00,0.9341564571366328,0.9394243638806088,0.9341564571366328,0.9376683235168457,212800,0.0,0.0
1972-06-26 00:00:00-04:00,0.937668499019411,0.9482041001319885,0.9288889385992729,0.9482041001319885,278400,0.0,0.0
1972-06-27 00:00:00-04:00,0.9482035145235241,0.9534714190000431,0.9376679199177071,0.9429358243942261,268800,0.0,0.0
1972-06-28 00:00:00-04:00,0.9394237612891492,0.9394237612891492,0.9236202655416547,0.9271321296691895,433600,0.0,0.0
1972-06-29 00:00:00-04:00,0.927132618610768,0.9324005247537918,0.921864926815033,0.921864926815033,313600,0.0,0.0
1972-06-30 00:00:00-04:00,0.9236199940953936,0.9376674464770727,0.9236199940953936,0.9341555833816528,404800,0.0,0.0
1972-07-03 00:00:00-04:00,0.9341561222608205,0.9464477573589232,0.932400296873798,0.9446917176246643,240000,0.0,0.0
1972-07-05 00:00:00-04:00,0.9517152127535904,0.9622508055147003,0.9517152127535904,0.9552270770072937,734400,0.0,0.0
1972-07-06 00:00:00-04:00,0.9675188557479165,0.9780544501062574,0.9675188557479165,0.972786545753479,809600,0.0,0.0
1972-07-07 00:00:00-04:00,0.9745431489390366,0.9956143498420715,0.9745431489390366,0.9956143498420715,595200,0.0,0.0
1972-07-10 00:00:00-04:00,0.9956140513100883,0.9973698770185254,0.9833224139619264,0.9850784540176392,316800,0.0,0.0
1972-07-11 00:00:00-04:00,0.9850783156031773,0.995613911415258,0.9850783156031773,0.9885901808738708,232000,0.0,0.0
1972-07-12 00:00:00-04:00,0.9903457987476403,1.006149296326788,0.9903457987476403,0.9973695278167725,1132800,0.0,0.0
1972-07-13 00:00:00-04:00,0.9973695278167725,1.0079051214204708,0.9868339342130741,0.9973695278167725,790400,0.0,0.0
1972-07-14 00:00:00-04:00,0.9991262391454869,1.018441399900971,0.9991262391454869,1.0149295330047607,950400,0.0,0.0
1972-07-17 00:00:00-04:00,1.014928850489603,1.014928850489603,0.9973695278167725,0.9973695278167725,187200,0.0,0.0
1972-07-18 00:00:00-04:00,0.9921021140334433,0.9921021140334433,0.986834208593301,0.9903460741043091,385600,0.0,0.0
1972-07-19 00:00:00-04:00,0.9903460753591438,1.0149291339673494,0.9903460753591438,1.0008816719055176,636800,0.0,0.0
1972-07-20 00:00:00-04:00,1.0008817911148071,1.0114173889160156,1.0008817911148071,1.0114173889160156,326400,0.0,0.0
1972-07-21 00:00:00-04:00,1.0149289722842776,1.027220606803894,1.0149289722842776,1.027220606803894,340800,0.0,0.0
1972-07-24 00:00:00-04:00,1.0272205725418166,1.0570713164985652,1.0254645329487742,1.044779896736145,811200,0.0,0.0
1972-07-25 00:00:00-04:00,1.0447800220942354,1.0553156178749474,1.0360002517700195,1.0360002517700195,312000,0.0,0.0
1972-07-26 00:00:00-04:00,1.0535596541289372,1.0658512906007382,1.0535596541289372,1.062339425086975,816000,0.0,0.0
1972-07-27 00:00:00-04:00,1.062339425086975,1.0693631561145014,1.0535596541289372,1.062339425086975,422400,0.0,0.0
1972-07-28 00:00:00-04:00,1.0623393929199425,1.0640952184500285,1.0605833530426025,1.0605833530426025,208000,0.0,0.0
1972-07-31 00:00:00-04:00,1.057070756633432,1.057070756633432,1.0465351676968861,1.0482912063598633,174400,0.0,0.0
1972-08-01 00:00:00-04:00,1.048291931290239,1.0605833530426025,1.0465358914128993,1.0605833530426025,368000,0.0,0.0
1972-08-02 00:00:00-04:00,1.060583791067434,1.0640956579252732,1.0535600573517556,1.0570719242095947,384000,0.0,0.0
1972-08-03 00:00:00-04:00,1.0570714876351768,1.0605833530426025,1.0465358914128993,1.0605833530426025,355200,0.0,0.0
1972-08-04 00:00:00-04:00,1.06058363199234,1.06058363199234,1.0535598993301392,1.0535598993301392,193600,0.0,0.0
1972-08-07 00:00:00-04:00,1.0561221837997437,1.0631629983584086,1.0561221837997437,1.0561221837997437,204800,0.011375,0.0
1972-08-08 00:00:00-04:00,1.0561227402417763,1.0631635585100547,1.0526023311076371,1.0596431493759155,243200,0.0,0.0
1972-08-09 00:00:00-04:00,1.059642591079076,1.059642591079076,1.0543620875943815,1.0561221837997437,126400,0.0,0.0
1972-08-10 00:00:00-04:00,1.057882866021699,1.0631633713590078,1.057882866021699,1.0614032745361328,184000,0.0,0.0
1972-08-11 00:00:00-04:00,1.061403302826562,1.06316339969635,1.0578828942182958,1.06316339969635,180800,0.0,0.0
1972-08-14 00:00:00-04:00,1.066684371641516,1.0878068344462986,1.066684371641516,1.0825263261795044,308800,0.0,0.0
1972-08-15 00:00:00-04:00,1.082525109918555,1.082525109918555,1.0543618578214031,1.0666831731796265,420800,0.0,0.0
1972-08-16 00:00:00-04:00,1.0631625248281176,1.0631625248281176,1.0455604962713607,1.050841212272644,268800,0.0,0.0
1972-08-17 00:00:00-04:00,1.0508418466258553,1.0543622544623428,1.0420407196003152,1.0473214387893677,348800,0.0,0.0
1972-08-18 00:00:00-04:00,1.0508418928906533,1.0702040294094592,1.0508418928906533,1.0649235248565674,185600,0.0,0.0
1972-08-21 00:00:00-04:00,1.0737248261769612,1.0966075938413269,1.0737248261769612,1.0878064632415771,316800,0.0,0.0
1972-08-22 00:00:00-04:00,1.087805881792679,1.0983671039460061,1.0842854744082366,1.09308660030365,580800,0.0,0.0
